,GCA_018363095.1,GCA_005864085.1,GCA_019107585.1,GCA_007989685.1,GCA_002091995.1,GCA_008868595.1,GCA_032466035.1,GCA_032466055.1,GCA_002091975.1,GCA_015476095.1,GCA_001013375.1,GCA_037901485.1,GCA_034477985.1,GCA_028878205.1,GCA_002192215.1,GCA_030217405.1,GCA_030217425.1,GCA_030233995.1,GCA_030224725.1,GCA_000784405.1,GCA_000784375.1,GCA_000735255.1,GCA_030227945.1,GCA_028578945.1,GCA_000311945.1,GCA_000311965.1,GCA_000026525.1,GCA_959021285.1,GCA_028578865.1,GCA_026427555.1,GCA_025190495.1,GCA_036453305.1,GCA_025190605.1,GCA_030480425.1,GCA_024329385.1,GCA_024329345.1,GCA_022643065.1,GCA_022643295.1,GCA_022483205.1,GCA_030215365.1,GCA_024329605.1,GCA_030224505.1,GCA_030361365.1,GCA_030361125.1,GCA_025190575.1
Cluster_178,,,,,,,,,,,,,,,,,,CFEINHNO_01063,,LOBNDOLK_01981,,,FBEJMFCP_01169,,NPDEIGMH_refound_10,,,,,,,,,,,,,,,,,,,,
Cluster_179,,,,,,,,,,,,,,,,,FMALMFID_01160,,FGPAAJEO_00566,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HMJBHEOA_02008,,,,,,,,,,,,,,,
Cluster_181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_184,,,,ONPGDHNE_00596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MILOBOJJ_02383,
Cluster_185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_187,,,,,,,,,,,,,,,,,,,,,,,,,,,LIFHEJKG_02194,,,,,,,,,,,,,,,,,,
Cluster_188,BHCLOOGN_02063,,IIKIHFAM_01861,,,PDJJOHAK_01573,AKAFKHIB_02656,PGEKGLPN_02659,,,NJFOCKPD_00655,,,BKFCMFHA_01855,NFOMCPMJ_02722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_191,,,,ONPGDHNE_01006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_193,,,,,,,,,,,,,,,,EJFCCNNF_00210,FMALMFID_00060,,FGPAAJEO_01986,,GANNJBHO_refound_10,EBGMPJNB_01848;EBGMPJNB_frag_01730_01731,,OLANGPCD_01063,NPDEIGMH_refound_12,EIOCMOGA_00603,LIFHEJKG_00046,CKJAHOFL_refound_5,JBBKAFNK_01050,HMJBHEOA_00052,,,,,,,,,,,,,,,
Cluster_194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LNBPODHI_01486,,,,,,,,,,,,,,
Cluster_195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_196,,,,,,PDJJOHAK_00401,AKAFKHIB_02116,PGEKGLPN_02121,,,,,,BKFCMFHA_02379,NFOMCPMJ_02184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_203,,,,,,,,,,,,,,,,EJFCCNNF_00761,FMALMFID_02381,CFEINHNO_00639,FGPAAJEO_00141,LOBNDOLK_01779,GANNJBHO_01891,EBGMPJNB_00888,FBEJMFCP_01253,OLANGPCD_02598,NPDEIGMH_01190,EIOCMOGA_01134,LIFHEJKG_02628,CKJAHOFL_00045,JBBKAFNK_00527,HMJBHEOA_02615,,,,,,,,,,,,,,,
Cluster_204,,,,,,PDJJOHAK_00418,AKAFKHIB_02133,PGEKGLPN_02138,,,,,,,NFOMCPMJ_02201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_205,,,,,,,,,JJJNDLKA_refound_87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KIINLOME_refound_29
Cluster_206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_207,,,,,,,,,,,,,OIFGLBJI_overlap_37_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_208,,,,ONPGDHNE_01860,MANDJAGJ_01392,,,,JJJNDLKA_01551,,,,OIFGLBJI_00670,,,,,,,,,,,,,,,,,,LNBPODHI_00932,AKEABECF_01069,MACPCDBC_01477,DOMIIDFN_02489,,,GPGJGKIO_00796,DIEEFLKM_00745,LNDNMBPH_01731,HIPACNKA_01445,,MJBJNIEB_01282,DKEEAECG_01755,MILOBOJJ_01265,KIINLOME_02060
Cluster_209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LNBPODHI_02454,,,,,,,,,,,,,,
Cluster_210,,,,,,,,,,,,,,,,EJFCCNNF_01557,FMALMFID_02193,CFEINHNO_01913,FGPAAJEO_02474,LOBNDOLK_01578,GANNJBHO_01620,EBGMPJNB_00692,FBEJMFCP_01037,OLANGPCD_01870,NPDEIGMH_02504,EIOCMOGA_01779,LIFHEJKG_02435,CKJAHOFL_02195,JBBKAFNK_01865,HMJBHEOA_02417,,,,,,,,,,,,,,,
Cluster_211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JBBKAFNK_refound_32,,,,,,,,,,,,,,,,
Cluster_212,,,,,,,,,,,,,,,,,,,FGPAAJEO_refound_8,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_213,,,,,MANDJAGJ_frag_01900_01901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_215,,,,,,,,,JJJNDLKA_02735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_218,,,,,,,,,,,NJFOCKPD_01899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MACPCDBC_02823,,,,,,,,,,,,
Cluster_220,,,,,,,,,JJJNDLKA_00100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AKEABECF_01407,,,,,,,,,,,,,
Cluster_222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MILOBOJJ_00248,
Cluster_224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_229,,,,,,,,,,HLIHONLB_01800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_230,BHCLOOGN_01780,,IIKIHFAM_01582,,,PDJJOHAK_01347,AKAFKHIB_00036,PGEKGLPN_00036,,,NJFOCKPD_00413,,,BKFCMFHA_01960,NFOMCPMJ_00036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_231,BHCLOOGN_00299,IHIOCCOG_00153,IIKIHFAM_00240,ONPGDHNE_00162,MANDJAGJ_02343,PDJJOHAK_02180,AKAFKHIB_01465,PGEKGLPN_01469,JJJNDLKA_00944,HLIHONLB_00761,NJFOCKPD_02711,IHKNOHDK_01539,OIFGLBJI_02518,BKFCMFHA_01363,NFOMCPMJ_01530,EJFCCNNF_00296,FMALMFID_02299,CFEINHNO_01497,FGPAAJEO_00868,LOBNDOLK_00740,GANNJBHO_00249,EBGMPJNB_00286,FBEJMFCP_00139,OLANGPCD_01385,NPDEIGMH_00763,EIOCMOGA_00175,LIFHEJKG_01556,CKJAHOFL_01236,JBBKAFNK_01372,HMJBHEOA_01557,LNBPODHI_00451,AKEABECF_01679,MACPCDBC_02054,DOMIIDFN_01669,BOLAJOOM_01781,FDANMOFE_01852,GPGJGKIO_00316,DIEEFLKM_00317,LNDNMBPH_00838,HIPACNKA_00451,FCHFEHCH_01756,MJBJNIEB_02667,DKEEAECG_00494,MILOBOJJ_00945,KIINLOME_02962
Cluster_232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LNBPODHI_02770,,,,BOLAJOOM_01040,FDANMOFE_00472,,,,,FCHFEHCH_01017,,,,
Cluster_237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_242,,,,,,,,,,HLIHONLB_00679,,IHKNOHDK_01457,,,,,,,,,,EBGMPJNB_00461,,,,,,,,,,,,,,,,,,,,,,,
Cluster_243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_244,,,,,,,,,,,,,,,,EJFCCNNF_00023,,,,,,,,,,,,CKJAHOFL_00384,,,,,,,,,,,,,,,,,
Cluster_246,,,,,,,,,,,,,,,,,,,,,GANNJBHO_refound_25,,,,NPDEIGMH_refound_23,EIOCMOGA_overlap_10,,CKJAHOFL_refound_15,,,,,,,,,,,,,,,,,
Cluster_247,,,,,,,,,,HLIHONLB_02548,,IHKNOHDK_00428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HMJBHEOA_01460,,,,,,,,,,,,,,,
Cluster_254,,,,,,PDJJOHAK_02087,AKAFKHIB_00794,PGEKGLPN_00800,,,,,OIFGLBJI_01826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_263,,,,,,,,,,,,,,,,,FMALMFID_01821,,FGPAAJEO_00461,,,EBGMPJNB_01997,,,,,,,,,,,,,,,,,,,,,,,
Cluster_264,,,,ONPGDHNE_01235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MACPCDBC_00601,DOMIIDFN_02212,,,,,,,,,DKEEAECG_02434,,
Cluster_265,,,,,,,,,JJJNDLKA_00282,,,,,,,,,,,,,,,,,,,,,,LNBPODHI_00080,,,,,,,,,,,,,,KIINLOME_00353
Cluster_266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HMJBHEOA_02117,,,,,,,,,,,,,,,
Cluster_267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_269,,,,,,,,,,HLIHONLB_01555,,IHKNOHDK_02330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BOLAJOOM_00085,FDANMOFE_00087,,,,,FCHFEHCH_00085,,,,
Cluster_271,,,,,,,,,,,,,,,,EJFCCNNF_01491,,,,,,,,,,,,CKJAHOFL_02242,,,,,,,,,,,,,,,,,
Cluster_272,,,,,,,,,,,NJFOCKPD_00063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_274,,,,,,,,,,,,,,,,,,,,,,,,,,,,CKJAHOFL_01515,,,,,,,,,,,,,,,,,
Cluster_275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_277,,IHIOCCOG_refound_65,,,,,,,,HLIHONLB_02859,,IHKNOHDK_00737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_281,,IHIOCCOG_frag_00693_00694,,,,,,,,HLIHONLB_01003,,IHKNOHDK_01780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_285,,,,,,,,,,HLIHONLB_00032,,IHKNOHDK_00815,,,,,,,,,,,,,,,,,,,,,MACPCDBC_02757,,,,,,,,,,,,
Cluster_286,,,,,,,,,,,NJFOCKPD_02275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_287,,IHIOCCOG_02373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_296,,,,ONPGDHNE_refound_121,,,,,,,,,,,,,,,,,,,,,,,,,,,LNBPODHI_refound_168,,,,,,GPGJGKIO_02438,DIEEFLKM_02431,LNDNMBPH_02495,,,MJBJNIEB_refound_134,,,
Cluster_298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_301,,,,,,,,,,,,,OIFGLBJI_00080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_307,BHCLOOGN_frag_02305_02306,,IIKIHFAM_frag_02100_02101,,,,,,,HLIHONLB_01577,,IHKNOHDK_02352,,BKFCMFHA_00077,,,,,,,,,,,,,,,,,,,,,,,,,,HIPACNKA_frag_01432_01433,,MJBJNIEB_frag_01269_01270,,MILOBOJJ_frag_01278_01279,
Cluster_308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_315,BHCLOOGN_02347,IHIOCCOG_02157,IIKIHFAM_02138,ONPGDHNE_01481,MANDJAGJ_02854,PDJJOHAK_02801,AKAFKHIB_02373,PGEKGLPN_02375,JJJNDLKA_00390,HLIHONLB_01669,NJFOCKPD_01650,IHKNOHDK_02441,OIFGLBJI_00643,BKFCMFHA_02620,NFOMCPMJ_02437,EJFCCNNF_01696,FMALMFID_00335,CFEINHNO_00532,FGPAAJEO_00314,LOBNDOLK_01554,GANNJBHO_01596,EBGMPJNB_01355,FBEJMFCP_02436,OLANGPCD_00553,NPDEIGMH_01929,EIOCMOGA_02646,LIFHEJKG_02409,CKJAHOFL_02286,JBBKAFNK_00643,HMJBHEOA_02391,LNBPODHI_00281,AKEABECF_01787,MACPCDBC_01215,DOMIIDFN_02461,BOLAJOOM_00485,FDANMOFE_00545,GPGJGKIO_01689,DIEEFLKM_01641,LNDNMBPH_01705,HIPACNKA_01519,FCHFEHCH_00463,MJBJNIEB_01010,DKEEAECG_01064,MILOBOJJ_01650,KIINLOME_01152
Cluster_316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_317,,,,,,,,,,HLIHONLB_frag_01798_01799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_322,,,,,,,,,,,,,,,,EJFCCNNF_00051,FMALMFID_01067,CFEINHNO_01850,FGPAAJEO_00943,LOBNDOLK_00664,GANNJBHO_00332,EBGMPJNB_00210,FBEJMFCP_00215,OLANGPCD_00531,NPDEIGMH_00684,EIOCMOGA_00254,LIFHEJKG_01470,CKJAHOFL_00412,JBBKAFNK_00405,HMJBHEOA_01433,,,,,,,,,,,,,,,
Cluster_323,,,,ONPGDHNE_refound_163,,,,,,,,,,,,,,,,,,,,,,,,,,,LNBPODHI_refound_213,,,,,,,,,,,MJBJNIEB_refound_175,,,
Cluster_324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_328,,,,,,,,,,,,,,BKFCMFHA_00627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_330,,,,,,,,,,,,,,,,EJFCCNNF_00052,FMALMFID_01066,CFEINHNO_01849,FGPAAJEO_00944,LOBNDOLK_00663,GANNJBHO_00333,EBGMPJNB_00209,FBEJMFCP_00216,OLANGPCD_00530,NPDEIGMH_00683,EIOCMOGA_00255,LIFHEJKG_01469,CKJAHOFL_00413,JBBKAFNK_00404,HMJBHEOA_01432,,,,,,,,,,,,,,,
Cluster_331,BHCLOOGN_00372,IHIOCCOG_00108,IIKIHFAM_00310,,,PDJJOHAK_02608,AKAFKHIB_01393,PGEKGLPN_01397,,HLIHONLB_00652,NJFOCKPD_02641,IHKNOHDK_01431,,BKFCMFHA_01276,NFOMCPMJ_01458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_333,,,,ONPGDHNE_00249,MANDJAGJ_01650,,,,JJJNDLKA_00864,,,,OIFGLBJI_02416,,,,,,,,,,,,,,,,,,LNBPODHI_02154,AKEABECF_01623,MACPCDBC_00783,DOMIIDFN_01580,BOLAJOOM_01398,FDANMOFE_01410,GPGJGKIO_00053,DIEEFLKM_00054,LNDNMBPH_00758,HIPACNKA_00082,FCHFEHCH_01420,MJBJNIEB_02522,DKEEAECG_00416,MILOBOJJ_00832,KIINLOME_02704
Cluster_334,,,,,,,,,,,,,,,,,,,,,,,,OLANGPCD_01561,NPDEIGMH_02568,,LIFHEJKG_02195,,,,,,,,,,,,,,,,,,
Cluster_335,BHCLOOGN_02348,IHIOCCOG_02156,IIKIHFAM_02139,ONPGDHNE_01480,MANDJAGJ_02853,PDJJOHAK_02802,AKAFKHIB_02372,PGEKGLPN_02374,JJJNDLKA_00391,HLIHONLB_01668,NJFOCKPD_01651,IHKNOHDK_02440,OIFGLBJI_00642,BKFCMFHA_02619,NFOMCPMJ_02436,EJFCCNNF_01697,FMALMFID_00334,CFEINHNO_00531,FGPAAJEO_00313,LOBNDOLK_01553,GANNJBHO_01595,,FBEJMFCP_02435,OLANGPCD_00554,NPDEIGMH_01930,EIOCMOGA_02647,LIFHEJKG_02408,CKJAHOFL_02285,JBBKAFNK_00642,HMJBHEOA_02390,LNBPODHI_00280,AKEABECF_01786,MACPCDBC_01214,DOMIIDFN_02460,BOLAJOOM_00484,FDANMOFE_00544,GPGJGKIO_01688,DIEEFLKM_01642,LNDNMBPH_01704,HIPACNKA_01520,FCHFEHCH_00462,MJBJNIEB_01011,DKEEAECG_01065,MILOBOJJ_01651,KIINLOME_01153
Cluster_336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOMIIDFN_overlap_110_stop,,,,,,,,,,,
Cluster_337,,,,,,,,,,,,,,,,,,,FGPAAJEO_refound_63,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MACPCDBC_refound_179,,,,,,,,,,,,
Cluster_339,,,,,,,,,,,,,,,,EJFCCNNF_02471,FMALMFID_01388,,FGPAAJEO_00725,,,EBGMPJNB_00421,,OLANGPCD_01249,,,LIFHEJKG_01694,CKJAHOFL_01606,JBBKAFNK_01236,,,,,,,,,,,,,,,,
Cluster_340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MACPCDBC_overlap_36,,,,,,,HIPACNKA_overlap_52_stop,,MJBJNIEB_overlap_45_stop,DKEEAECG_overlap_42_stop,MILOBOJJ_refound_159,
Cluster_341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GPGJGKIO_01692,DIEEFLKM_01746,LNDNMBPH_01385,,,,,,
Cluster_342,,,,,,,,,,,,,,,,,FMALMFID_01919,,FGPAAJEO_01574,,,EBGMPJNB_02209,,,NPDEIGMH_00537,EIOCMOGA_01559,,,,HMJBHEOA_02020,,,,,,,,,,,,,,,
Cluster_343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LNBPODHI_02299,AKEABECF_00737,MACPCDBC_01407,,,,,,,,,,,,
Cluster_346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_347,,,,,,,,,,HLIHONLB_01211,,IHKNOHDK_01989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
